sln,car_brand,car_model,car_country,car_city,car_fuel,car_transmission,car_drive,car_mileage,car_engine_hp,car_engine_capacity,car_age,car_price
35235,Toyota,Mark II Wagon Qualis ,JP,Khabarovsk,gasoline,automatic,FWD,189652,200,2.5,26,555000
35236,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,4WD,107856,95,1.3,6,1099000
35237,Lexus,NX200t    ,JP,Khabarovsk,gasoline,automatic,FWD,87000,238,2,9,2777000
35238,Lexus,LX570    ,JP,Khabarovsk,gasoline,automatic,4WD,93354,367,5.7,8,9589000
35239,Toyota,Corsa    ,JP,Khabarovsk,gasoline,manual,FWD,300000,85,1.3,25,230000
35240,Honda,Insight    ,JP,Khabarovsk,hybrid,CVT,FWD,202000,88,1.3,15,949000
35241,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,FWD,144085,95,1.3,13,529000
35242,Toyota,Corolla    ,JP,Khabarovsk,gasoline,automatic,FWD,70,100,1.5,28,185000
35243,Toyota,Land Cruiser   ,JP,Khabarovsk,diesel,automatic,4WD,232000,204,4.2,25,2000000
35244,Nissan,X-Trail    ,JP,Khabarovsk,gasoline,CVT,4WD,112000,147,2,8,1897000
35245,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,270000,150,2.7,25,1500000
35246,Honda,CR-V    ,JP,Khabarovsk,hybrid,CVT,FWD,130000,145,2,5,2800000
35247,Toyota,Prius Alpha   ,JP,Khabarovsk,hybrid,CVT,FWD,92727,99,1.8,9,1500000
35248,Honda,Vezel    ,JP,Khabarovsk,hybrid,robot,FWD,158000,132,1.5,10,1500000
35249,Honda,Odyssey    ,JP,Khabarovsk,gasoline,automatic,FWD,260000,150,2.3,25,350000
35250,BMW,X5    ,DE,Khabarovsk,diesel,automatic,4WD,269800,265,3,15,1600000
35251,Daihatsu,Rocky    ,JP,Khabarovsk,gasoline,CVT,FWD,47000,98,1,4,1300000
35252,Mercedes-Benz,C-Class    ,DE,Khabarovsk,gasoline,automatic,RWD,121000,156,1.6,9,2225000
35253,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,161000,98,1.8,7,1698000
35254,Toyota,Passo    ,JP,Khabarovsk,gasoline,CVT,FWD,11000,69,1,9,765000
35255,Mercedes-Benz,GLC    ,DE,Khabarovsk,gasoline,automatic,4WD,125000,211,2,9,2750000
35256,Nissan,Tiida    ,JP,Khabarovsk,gasoline,automatic,4WD,170000,109,1.5,12,800000
35257,Mercedes-Benz,S-Class    ,DE,Khabarovsk,gasoline,automatic,4WD,156000,272,3.5,16,1400000
35258,Toyota,Camry    ,JP,Khabarovsk,gasoline,automatic,FWD,69900,181,2.5,5,2775000
35259,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,diesel,automatic,4WD,25000,177,2.8,4,5380000
35260,Honda,Jade    ,JP,Khabarovsk,hybrid,robot,FWD,147000,131,1.5,9,1290000
35261,Toyota,Sienta    ,JP,Khabarovsk,gasoline,CVT,FWD,52000,109,1.5,6,1330000
35262,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,FWD,98000,69,1,11,700000
35263,Toyota,RAV4    ,JP,Khabarovsk,gasoline,automatic,4WD,70000,180,2.5,5,3900000
35264,Mercedes-Benz,E-Class    ,DE,Khabarovsk,gasoline,automatic,RWD,224209,204,1.8,15,1400000
35265,Toyota,Land Cruiser   ,JP,Khabarovsk,diesel,manual,4WD,280000,90,3.4,37,1100000
35266,Nissan,Skyline    ,JP,Khabarovsk,gasoline,automatic,RWD,200000,200,2.5,25,800000
35267,Lada,Priora    ,RUS,Samara,gasoline,manual,FWD,189000,98,1.6,12,435000
35268,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,67000,163,2.7,6,4950000
35269,Mercedes-Benz,S-Class    ,DE,Khabarovsk,gasoline,automatic,4WD,35000,469,4,7,7000000
35270,Lexus,NX200t    ,JP,Khabarovsk,gasoline,automatic,4WD,86176,238,2,9,3119000
35271,Mercedes-Benz,GLS-Class    ,DE,Khabarovsk,gasoline,automatic,4WD,96391,455,4.7,8,4999000
35272,Lexus,NX250    ,JP,Khabarovsk,gasoline,automatic,4WD,22897,199,2.5,3,7500000
35273,Mercedes-Benz,C-Class    ,DE,Khabarovsk,gasoline,automatic,RWD,99576,184,1.8,12,1649000
35274,Lexus,RX450hL    ,JP,Khabarovsk,hybrid,CVT,4WD,84000,262,3.5,5,5350000
35275,Lexus,RX450h    ,JP,Khabarovsk,hybrid,CVT,4WD,114526,262,3.5,5,5459000
35276,BMW,X6    ,DE,Khabarovsk,gasoline,automatic,4WD,88393,306,3,7,6399000
35277,Lexus,UX250h    ,JP,Khabarovsk,hybrid,CVT,FWD,99370,146,2,5,3169000
35278,BMW,5-Series    ,DE,Khabarovsk,gasoline,automatic,RWD,90185,249,2,6,3329000
35279,Land Rover,Rover Range Rover  ,UK,Khabarovsk,diesel,automatic,4WD,160400,339,4.4,11,4750000
35280,Lada,Priora    ,RUS,Samara,gasoline,manual,FWD,150000,98,1.6,16,355000
35281,Toyota,Corolla Axio   ,JP,Khabarovsk,gasoline,CVT,FWD,190000,110,1.5,13,759000
35282,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,122311,150,2.7,26,1659000
35283,Subaru,Forester    ,JP,Khabarovsk,gasoline,CVT,4WD,128000,280,2,10,2289000
35284,Toyota,Highlander    ,JP,Khabarovsk,gasoline,automatic,4WD,232977,273,3.5,13,1949000
35285,Mazda,CX-5    ,JP,Khabarovsk,gasoline,automatic,4WD,67807,187,2.5,7,2499000
35286,Mazda,Biante    ,JP,Khabarovsk,gasoline,automatic,4WD,100043,144,2,7,1759000
35287,Subaru,Exiga    ,JP,Khabarovsk,gasoline,automatic,4WD,174467,148,2,16,1059000
35288,Toyota,Hilux    ,JP,Khabarovsk,diesel,automatic,4WD,103796,177,2.8,6,3799000
35289,Nissan,X-Trail    ,JP,Khabarovsk,gasoline,CVT,4WD,75507,147,2,8,1759000
35290,Mazda,CX-3    ,JP,Khabarovsk,diesel,automatic,FWD,63431,116,1.8,5,1799000
35291,Toyota,Hilux    ,JP,Khabarovsk,diesel,automatic,4WD,104511,177,2.8,8,3599000
35292,Infiniti,Q60    ,JP,Khabarovsk,gasoline,automatic,4WD,58530,211,2,8,2849000
35293,RAM,1500,USA,Khabarovsk,gasoline,automatic,4WD,90411,401,5.7,10,4500000
35294,Toyota,Voxy    ,JP,Khabarovsk,gasoline,CVT,FWD,70235,152,2,6,2139000
35295,Toyota,Land Cruiser   ,JP,Khabarovsk,diesel,automatic,4WD,469664,170,4.2,28,1999000
35296,Subaru,Forester    ,JP,Khabarovsk,hybrid,CVT,4WD,100256,145,2,5,2549000
35297,Toyota,Succeed    ,JP,Khabarovsk,gasoline,CVT,FWD,64000,109,1.5,6,1299000
35298,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,41686,163,2.7,4,5299000
35299,Geely,Monjaro    ,CN,Khabarovsk,gasoline,automatic,4WD,5729,238,2,2,3999000
35300,Nissan,Note    ,JP,Khabarovsk,gasoline,CVT,FWD,82906,79,1.2,6,999000
35301,Toyota,Yaris Cross   ,JP,Khabarovsk,gasoline,CVT,FWD,9988,120,1.5,3,2449000
35302,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,93000,98,1.8,5,1949000
35303,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,diesel,automatic,4WD,39413,177,2.8,5,4629000
35304,Mazda,CX-5    ,JP,Khabarovsk,diesel,automatic,FWD,86957,190,2.2,6,2549000
35305,Infiniti,QX80    ,JP,Khabarovsk,gasoline,automatic,4WD,77871,405,5.6,6,5999000
35306,Toyota,Hilux    ,JP,Khabarovsk,diesel,automatic,4WD,33277,150,2.4,3,4500000
35307,Toyota,Sienta    ,JP,Khabarovsk,hybrid,CVT,FWD,169718,74,1.5,9,1149000
35308,Mazda,CX-30    ,JP,Khabarovsk,diesel,automatic,FWD,5641,116,1.8,5,2299000
35309,Toyota,Corolla Fielder   ,JP,Khabarovsk,gasoline,CVT,FWD,90642,109,1.5,5,1459000
35310,Toyota,Corolla    ,JP,Khabarovsk,gasoline,CVT,FWD,28049,140,1.8,5,1879000
35311,Great,Wall Poer   ,CN,Khabarovsk,diesel,manual,4WD,47777,163,2,3,2799000
35312,Nissan,Kicks    ,JP,Khabarovsk,hybrid,automatic,FWD,8839,82,1.2,4,2499000
35313,Subaru,BRZ    ,JP,Khabarovsk,gasoline,automatic,RWD,18865,235,2.4,3,2549000
35314,Suzuki,Solio    ,JP,Khabarovsk,gasoline,CVT,FWD,119931,91,1.2,7,849000
35315,Toyota,Corolla    ,JP,Khabarovsk,hybrid,CVT,FWD,73000,98,1.8,5,1849000
35316,Mazda,CX-3    ,JP,Khabarovsk,diesel,automatic,FWD,101355,116,1.8,6,1779000
35317,Mazda,Mazda3    ,JP,Khabarovsk,gasoline,automatic,FWD,24506,111,1.5,2,2249000
35318,Changan,UNI-T    ,CN,Khabarovsk,gasoline,automatic,FWD,81,232,2,2,3169000
35319,Toyota,Yaris Cross   ,JP,Khabarovsk,gasoline,CVT,4WD,16329,120,1.5,3,2349000
35320,Toyota,Esquire    ,JP,Khabarovsk,gasoline,CVT,FWD,77476,152,2,6,2899000
35321,Toyota,Corolla Fielder   ,JP,Khabarovsk,gasoline,CVT,FWD,79519,109,1.5,11,1279000
35322,Daihatsu,Move    ,JP,Khabarovsk,gasoline,CVT,FWD,55,52,0.7,2,1699000
35323,Toyota,Corolla    ,JP,Khabarovsk,hybrid,CVT,FWD,89904,98,1.8,4,1799000
35324,Mazda,CX-3    ,JP,Khabarovsk,diesel,automatic,FWD,98578,105,1.5,8,1349000
35325,Hyundai,Santa Fe   ,KR,Khabarovsk,diesel,robot,FWD,55227,202,2.2,4,3649000
35326,Toyota,Prius PHV   ,JP,Khabarovsk,hybrid,CVT,FWD,102401,98,1.8,7,2139000
35327,Toyota,Noah    ,JP,Khabarovsk,hybrid,CVT,FWD,105930,99,1.8,10,1999000
35328,Toyota,Tundra    ,JP,Khabarovsk,gasoline,automatic,4WD,70000,381,5.7,7,6500000
35329,Ford,Explorer    ,USA,Khabarovsk,gasoline,automatic,4WD,176054,249,3.5,9,2699000
35330,EXEED,LX    ,CN,Khabarovsk,gasoline,CVT,FWD,41574,156,1.5,4,2399000
35331,Jaguar,XJ    ,UK,Khabarovsk,gasoline,automatic,4WD,137930,340,3,11,2199000
35332,Subaru,Forester    ,JP,Khabarovsk,gasoline,CVT,4WD,154821,280,2,8,2469000
35333,Toyota,Allion    ,JP,Khabarovsk,gasoline,CVT,FWD,81722,110,1.5,16,1169000
35334,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,4WD,97379,98,1.8,5,2099000
35335,Mazda,Demio    ,JP,Khabarovsk,gasoline,automatic,FWD,66696,92,1.3,7,1159000
35336,Jaguar,XF    ,UK,Khabarovsk,gasoline,automatic,RWD,150051,298,4.2,16,999000
35337,Suzuki,Swift    ,JP,Khabarovsk,gasoline,manual,FWD,23425,140,1.4,6,1359000
35338,Honda,Shuttle    ,JP,Khabarovsk,hybrid,robot,FWD,151463,110,1.5,8,1199000
35339,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,125305,163,2.7,7,3999000
35340,Mitsubishi,Pajero    ,JP,Khabarovsk,gasoline,automatic,4WD,112000,178,3,12,2199000
35341,Toyota,Passo    ,JP,Khabarovsk,gasoline,CVT,FWD,92498,69,1,7,999000
35342,Toyota,Passo    ,JP,Khabarovsk,gasoline,CVT,FWD,39138,69,1,7,969000
35343,Nissan,AD    ,JP,Khabarovsk,gasoline,automatic,FWD,78376,124,1.8,8,849000
35344,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,260296,150,2.7,25,1399000
35345,Toyota,Corolla    ,JP,Khabarovsk,hybrid,CVT,FWD,68104,98,1.8,3,2149000
35346,Honda,Vezel    ,JP,Khabarovsk,hybrid,robot,FWD,132992,132,1.5,10,1579000
35347,Hyundai,Palisade    ,KR,Khabarovsk,diesel,automatic,4WD,152503,202,2.2,5,4159000
35348,Mazda,CX-5    ,JP,Khabarovsk,diesel,automatic,4WD,117990,175,2.2,7,2349000
35349,Toyota,Camry    ,JP,Khabarovsk,gasoline,automatic,FWD,108442,181,2.5,5,2899000
35350,Toyota,Harrier    ,JP,Khabarovsk,gasoline,CVT,FWD,103498,151,2,7,2499000
35351,Toyota,Land Cruiser   ,JP,Khabarovsk,diesel,automatic,4WD,199994,170,4.2,28,4149000
35352,Nissan,Murano    ,JP,Khabarovsk,gasoline,CVT,4WD,139371,249,3.5,8,2569000
35353,Toyota,Noah    ,JP,Khabarovsk,gasoline,CVT,4WD,142690,155,2,14,1459000
35354,Toyota,Passo Sette   ,JP,Khabarovsk,gasoline,automatic,FWD,218000,109,1.5,14,799000
35355,Nissan,Patrol    ,JP,Khabarovsk,gasoline,automatic,4WD,95789,405,5.6,14,2849000
35356,Nissan,Elgrand    ,JP,Khabarovsk,gasoline,CVT,FWD,202318,170,2.5,9,2289000
35357,Suzuki,Escudo    ,JP,Khabarovsk,gasoline,automatic,4WD,180000,140,2,21,995000
35358,Mitsubishi,Pajero Sport   ,JP,Khabarovsk,diesel,automatic,4WD,238,178,2.5,9,2200000
35359,Toyota,Sienta    ,JP,Khabarovsk,gasoline,CVT,FWD,110600,109,1.5,8,1475000
35360,Honda,Vezel    ,JP,Khabarovsk,gasoline,CVT,FWD,34000,131,1.5,5,2200000
35361,Toyota,Town Ace Noah  ,JP,Khabarovsk,gasoline,automatic,4WD,287000,130,2,26,720000
35362,Mercedes-Benz,GLC Coupe   ,DE,Khabarovsk,gasoline,automatic,4WD,53698,245,2,7,4698000
35363,Honda,N-WGN    ,JP,Khabarovsk,gasoline,CVT,FWD,137000,58,0.7,8,728000
35364,Mitsubishi,L200    ,JP,Khabarovsk,diesel,automatic,4WD,271000,136,2.5,13,1598000
35365,Lexus,NX300h    ,JP,Khabarovsk,hybrid,CVT,FWD,145000,152,2.5,9,3148000
35366,Toyota,C-HR    ,JP,Khabarovsk,hybrid,CVT,FWD,41000,98,1.8,7,2330000
35367,Land Rover,Rover Range Rover Evoque ,UK,Khabarovsk,gasoline,automatic,4WD,235000,240,2,12,2200000
35368,Lexus,IS200t    ,JP,Khabarovsk,gasoline,automatic,RWD,155000,245,2,9,2690000
35369,Toyota,Crown    ,JP,Khabarovsk,gasoline,automatic,RWD,135000,100,2,35,290000
35370,Mercedes-Benz,S-Class    ,DE,Khabarovsk,diesel,automatic,4WD,8600,249,2.9,4,15000000
35371,Toyota,Corolla    ,JP,Khabarovsk,gasoline,automatic,FWD,251000,100,1.5,28,215000
35372,Toyota,Vista Ardeo   ,JP,Khabarovsk,gasoline,automatic,FWD,195000,130,1.8,26,570000
35373,Mazda,CX-30    ,JP,Khabarovsk,gasoline,automatic,4WD,18000,156,2,4,2080000
35374,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,92682,163,2.7,5,4490000
35375,Toyota,Raize    ,JP,Khabarovsk,gasoline,CVT,FWD,17500,98,1,4,1790000
35376,Suzuki,Jimny    ,JP,Khabarovsk,gasoline,manual,4WD,86000,64,0.7,5,1600000
35377,Toyota,Corona    ,JP,Khabarovsk,gasoline,automatic,FWD,234896,115,1.8,34,250000
35378,Mazda,Demio    ,JP,Khabarovsk,gasoline,automatic,FWD,185000,91,1.3,14,600000
35379,Honda,Vezel    ,JP,Khabarovsk,hybrid,robot,FWD,67000,132,1.5,5,2248000
35380,Toyota,Caldina    ,JP,Khabarovsk,gasoline,automatic,FWD,236000,140,2,23,650000
35381,Toyota,Premio    ,JP,Khabarovsk,gasoline,CVT,4WD,191000,133,1.8,13,1110000
35382,Toyota,Isis    ,JP,Khabarovsk,gasoline,automatic,FWD,210000,132,1.8,18,790000
35383,Mitsubishi,Delica    ,JP,Khabarovsk,diesel,automatic,4WD,300000,140,2.8,23,685000
35384,Toyota,Passo    ,JP,Khabarovsk,gasoline,CVT,FWD,35800,69,1,9,660000
35385,Nissan,Terrano    ,JP,Khabarovsk,diesel,automatic,4WD,235000,150,3.2,26,755000
35386,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,220000,99,1.8,15,1000000
35387,Toyota,Hiace Regius   ,JP,Khabarovsk,diesel,automatic,4WD,250000,130,3,26,765000
35388,Nissan,Skyline    ,JP,Khabarovsk,gasoline,automatic,RWD,174000,155,2,24,750000
35389,Toyota,RAV4    ,JP,Khabarovsk,gasoline,CVT,4WD,185000,170,2.4,17,1150000
35390,Toyota,Lite Ace   ,JP,Khabarovsk,diesel,automatic,4WD,291000,91,2.2,28,306000
35391,Toyota,Premio    ,JP,Khabarovsk,gasoline,CVT,4WD,29000,131,1.8,10,1500000
35392,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,129000,98,1.8,8,1699000
35393,Mercedes-Benz,GLC    ,DE,Khabarovsk,diesel,automatic,4WD,50000,194,2,5,4390000
35394,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,250000,76,1.5,17,800000
35395,Renault,Kaptur    ,FR,Khabarovsk,gasoline,CVT,4WD,13,149,1.3,3,2700000
35396,Renault,Kaptur    ,FR,Khabarovsk,gasoline,CVT,4WD,12,149,1.3,3,2700000
35397,Toyota,Hilux    ,JP,Khabarovsk,diesel,manual,4WD,218500,91,2.8,33,1650000
35398,Toyota,Harrier    ,JP,Khabarovsk,gasoline,automatic,FWD,35000,231,2,4,3700000
35399,Mitsubishi,Pajero iO   ,JP,Khabarovsk,gasoline,automatic,4WD,148,160,1.8,25,580000
35400,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,36000,249,4,3,7600000
35401,Toyota,Corona Exiv   ,JP,Khabarovsk,gasoline,automatic,FWD,250000,115,1.8,33,255000
35402,Changan,UNI-T    ,CN,Khabarovsk,gasoline,robot,FWD,25000,180,1.5,4,2250000
35403,Nissan,Note    ,JP,Khabarovsk,gasoline,CVT,FWD,106000,79,1.2,11,750000
35404,Mercedes-Benz,S-Class    ,DE,Khabarovsk,diesel,automatic,4WD,9500,330,2.9,2,18100000
35405,Infiniti,QX50    ,JP,Khabarovsk,gasoline,CVT,4WD,52000,249,2,5,4250000
35406,Toyota,Roomy    ,JP,Khabarovsk,gasoline,CVT,FWD,182000,69,1,7,620000
35407,Honda,N-BOX    ,JP,Khabarovsk,gasoline,CVT,4WD,52000,64,0.7,6,975000
35408,Toyota,Camry Gracia   ,JP,Khabarovsk,gasoline,automatic,4WD,335890,140,2.2,27,430000
35409,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,130545,99,1.8,13,1100000
35410,EXEED,TXL    ,CN,Khabarovsk,gasoline,robot,4WD,6500,197,2,2,4115000
35411,Toyota,Premio    ,JP,Khabarovsk,gasoline,automatic,4WD,184000,125,1.8,22,560000
35412,Nissan,DAYZ Roox   ,JP,Khabarovsk,gasoline,CVT,4WD,29000,64,0.7,6,895000
35413,Mitsubishi,RVR    ,JP,Khabarovsk,gasoline,automatic,FWD,250000,140,1.8,26,397000
35414,Toyota,Venza    ,JP,Khabarovsk,gasoline,automatic,4WD,185000,185,2.7,11,1877000
35415,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,FWD,85000,69,1,6,960000
35416,Toyota,Windom    ,JP,Khabarovsk,gasoline,automatic,FWD,250000,215,3,23,830000
35417,Honda,Zest    ,JP,Khabarovsk,gasoline,automatic,FWD,150000,52,0.7,16,395000
35418,Toyota,Succeed    ,JP,Khabarovsk,gasoline,CVT,FWD,130000,109,1.5,6,980000
35419,Toyota,Aqua    ,JP,Khabarovsk,hybrid,CVT,FWD,145000,74,1.5,9,1090000
35420,Honda,Civic Ferio   ,JP,Khabarovsk,gasoline,automatic,FWD,350000,105,1.5,21,270000
35421,Nissan,Pulsar    ,JP,Khabarovsk,gasoline,automatic,4WD,300000,105,1.5,27,235000
35422,Lexus,LX570    ,JP,Khabarovsk,gasoline,automatic,4WD,95000,383,5.7,11,6100000
35423,Mitsubishi,Pajero iO   ,JP,Khabarovsk,gasoline,automatic,4WD,166014,130,1.8,25,380000
35424,Honda,Fit    ,JP,Khabarovsk,gasoline,CVT,FWD,300000,86,1.3,23,345000
35425,Toyota,Land Cruiser   ,JP,Khabarovsk,gasoline,automatic,4WD,246000,309,4.6,11,3700000
35426,Toyota,Hilux    ,JP,Khabarovsk,diesel,manual,4WD,280000,91,2.8,31,1000000
35427,Mitsubishi,Mirage Dingo   ,JP,Khabarovsk,gasoline,automatic,FWD,215000,105,1.5,24,250000
35428,Honda,CR-V    ,JP,Khabarovsk,gasoline,automatic,4WD,240000,150,2,36,550000
35429,Toyota,Lite Ace Noah  ,JP,Khabarovsk,diesel,automatic,RWD,251000,94,2.2,24,545000
35430,Mazda,Axela    ,JP,Khabarovsk,gasoline,automatic,4WD,36988,111,1.5,6,1750000
35431,Kia,Sportage    ,KR,Khabarovsk,diesel,automatic,FWD,50000,186,2,6,2100000
35432,Honda,CR-V    ,JP,Khabarovsk,gasoline,automatic,4WD,206000,160,2.4,22,900000
35433,Honda,Fit    ,JP,Khabarovsk,gasoline,CVT,FWD,298500,86,1.3,20,515000
35434,Suzuki,Jimny Sierra   ,JP,Khabarovsk,gasoline,manual,4WD,76000,88,1.3,7,1550000
35435,Kia,Rio    ,KR,Khabarovsk,gasoline,automatic,FWD,122000,123,1.6,7,1277777
35436,Honda,Airwave    ,JP,Khabarovsk,gasoline,CVT,FWD,232000,110,1.5,16,695000
35437,Toyota,Caldina    ,JP,Khabarovsk,gasoline,automatic,4WD,100,135,2,30,185000
35438,Honda,Vezel    ,JP,Khabarovsk,gasoline,CVT,FWD,34000,131,1.5,4,1940000
35439,Toyota,C-HR    ,JP,Khabarovsk,gasoline,CVT,FWD,36000,148,2,4,2300000
35440,Toyota,Land Cruiser   ,JP,Khabarovsk,gasoline,automatic,4WD,340000,170,4.5,30,2000000
35441,Toyota,Aqua    ,JP,Khabarovsk,hybrid,CVT,FWD,162161,74,1.5,10,958000
35442,Toyota,Passo Sette   ,JP,Khabarovsk,gasoline,automatic,FWD,113700,109,1.5,15,947000
35443,Toyota,Sprinter Carib   ,JP,Khabarovsk,gasoline,automatic,FWD,237828,110,1.6,26,375000
35444,Toyota,Corolla Fielder   ,JP,Khabarovsk,hybrid,CVT,FWD,300000,74,1.5,10,1100000
35445,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,gasoline,automatic,4WD,158000,282,4,13,3100000
35446,Toyota,Harrier    ,JP,Khabarovsk,gasoline,automatic,FWD,92000,231,2,6,2900000
35447,Nissan,Avenir    ,JP,Khabarovsk,gasoline,automatic,FWD,150000,125,1.8,27,250000
35448,Toyota,Corolla Fielder   ,JP,Khabarovsk,hybrid,CVT,FWD,150000,74,1.5,9,1250000
35449,Toyota,Caldina    ,JP,Khabarovsk,gasoline,manual,4WD,200000,135,2,29,180000
35450,Suzuki,Jimny    ,JP,Khabarovsk,gasoline,automatic,4WD,31000,64,0.7,4,1650000
35451,Toyota,Harrier    ,JP,Khabarovsk,gasoline,automatic,FWD,270000,140,2.2,26,720000
35452,Mazda,Capella    ,JP,Khabarovsk,gasoline,manual,FWD,290000,125,1.8,26,450000
35453,Toyota,Carina    ,JP,Khabarovsk,gasoline,automatic,FWD,473197,165,1.6,27,410000
35454,Toyota,Mark X   ,JP,Khabarovsk,gasoline,automatic,RWD,150000,203,2.5,9,2500000
35455,Toyota,Funcargo    ,JP,Khabarovsk,gasoline,automatic,FWD,304100,88,1.3,23,370000
35456,Infiniti,FX45    ,JP,Khabarovsk,gasoline,automatic,4WD,170000,315,4.5,21,1000000
35457,Hyundai,ix35    ,KR,Khabarovsk,gasoline,automatic,4WD,155000,150,2,12,1530000
35458,Toyota,Mark X   ,JP,Khabarovsk,gasoline,automatic,RWD,123633,203,2.5,9,1900000
35459,Mitsubishi,Pajero    ,JP,Khabarovsk,gasoline,manual,4WD,260000,178,3,14,2030000
35460,Toyota,Prius Alpha   ,JP,Khabarovsk,hybrid,CVT,FWD,123000,99,1.8,9,1500000
35461,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,FWD,149600,69,1,9,747000
35462,Toyota,Premio    ,JP,Khabarovsk,gasoline,CVT,FWD,212000,158,2,14,970000
35463,Toyota,Prius Alpha   ,JP,Khabarovsk,hybrid,CVT,FWD,145000,99,1.8,9,1550000
35464,Subaru,Trezia    ,JP,Khabarovsk,gasoline,CVT,FWD,115714,99,1.3,8,860000
35465,Toyota,Crown    ,JP,Khabarovsk,hybrid,CVT,RWD,109000,184,2.5,5,3150000
35466,BMW,X1    ,DE,Khabarovsk,gasoline,automatic,FWD,86000,136,1.5,7,2300000
35467,Nissan,Sylphy    ,JP,Khabarovsk,gasoline,CVT,FWD,102000,131,1.8,7,1190000
35468,Honda,N-BOX    ,JP,Khabarovsk,gasoline,CVT,FWD,104000,58,0.7,6,980000
35469,Mitsubishi,Pajero    ,JP,Khabarovsk,gasoline,automatic,4WD,262000,178,3,17,1950000
35470,Toyota,Land Cruiser Prado  ,JP,Khabarovsk,diesel,automatic,4WD,86000,177,2.8,7,4330000
35471,Honda,Freed+    ,JP,Khabarovsk,gasoline,CVT,FWD,100000,131,1.5,7,1700000
35472,Daihatsu,Mira e:S   ,JP,Khabarovsk,gasoline,CVT,FWD,93000,49,0.7,9,540000
35473,Honda,Odyssey    ,JP,Khabarovsk,gasoline,CVT,FWD,161000,175,2.4,10,1965000
35474,Mitsubishi,Outlander    ,JP,Khabarovsk,gasoline,CVT,4WD,143589,169,2.4,12,1550000
35475,Nissan,Avenir    ,JP,Khabarovsk,gasoline,automatic,FWD,212114,125,1.8,24,250000
35476,Honda,Shuttle    ,JP,Khabarovsk,hybrid,robot,FWD,90000,110,1.5,8,1200000
35477,Opel,Astra    ,DE,Khabarovsk,diesel,automatic,FWD,400000,81,2,26,350000
35478,Lexus,LX450d    ,JP,Khabarovsk,diesel,automatic,4WD,40000,272,4.5,4,12500000
35479,Toyota,Sienta    ,JP,Khabarovsk,hybrid,CVT,FWD,78000,74,1.5,9,1500000
35480,Mitsubishi,Lancer    ,JP,Khabarovsk,gasoline,automatic,FWD,221000,117,1.6,12,800000
35481,Mercedes-Benz,E-Class    ,DE,Khabarovsk,gasoline,automatic,RWD,158000,196,5,22,1500000
35482,Toyota,Mark X Zio  ,JP,Khabarovsk,gasoline,CVT,FWD,180000,163,2.4,15,998000
35483,Toyota,Wish    ,JP,Khabarovsk,gasoline,automatic,FWD,222222,132,1.8,21,785000
35484,Toyota,Caldina    ,JP,Khabarovsk,diesel,automatic,FWD,236741,79,2.2,25,360000
35485,Toyota,Camry    ,JP,Khabarovsk,gasoline,automatic,FWD,240000,159,2.4,23,770000
35486,Toyota,Corolla Fielder   ,JP,Khabarovsk,hybrid,CVT,FWD,137000,74,1.5,8,1199000
35487,Toyota,Land Cruiser   ,JP,Khabarovsk,diesel,automatic,4WD,150000,232,4.5,12,4450000
35488,Kia,Mohave    ,KR,Khabarovsk,diesel,automatic,4WD,7000,249,3,2,6400000
35489,Toyota,Prius    ,JP,Khabarovsk,hybrid,CVT,FWD,170000,99,1.8,12,1255000
35490,Toyota,Corolla Fielder   ,JP,Khabarovsk,gasoline,manual,FWD,250000,109,1.5,21,450000
35491,Toyota,Vitz    ,JP,Khabarovsk,gasoline,CVT,FWD,98000,69,1,9,750000
35492,Nissan,Primera    ,JP,Khabarovsk,gasoline,automatic,4WD,196868,150,2,20,235000
35493,Toyota,Alphard    ,JP,Khabarovsk,gasoline,automatic,4WD,148000,220,3,22,895000
